date,open,high,low,close,adjc,volume
2013-09-06,27400,27500,27160,27380,22532,11937950
2013-09-09,27420,27500,27260,27460,22597,9291550
2013-09-10,27380,27920,27360,27920,22976,14717650
2013-09-11,27960,28040,27700,28040,23075,13353000
2013-09-12,28100,28480,27900,28200,23206,21805400
2013-09-13,28180,28200,27920,28120,23141,12281500
2013-09-16,28460,28500,28220,28500,23453,11710700
2013-09-17,28400,28400,27620,27720,22811,17181350
2013-09-23,27300,27620,27060,27200,22383,24362900
2013-09-24,26840,27580,26760,27460,22597,15138900
2013-09-25,27340,27480,27020,27280,22449,11176450
2013-09-26,27280,27440,27120,27440,22581,10374700
2013-09-27,27500,27540,27260,27320,22482,11613250
2013-09-30,27320,27640,27200,27340,22499,11650900
2013-10-01,27600,27660,27200,27640,22746,9773150
2013-10-02,27960,28500,27800,28360,23338,17586350
2013-10-04,28760,28840,28280,28360,23338,15753700
2013-10-07,28740,28740,28500,28720,23634,10228250
2013-10-08,28340,28660,28340,28600,23536,10546000
2013-10-10,28420,28640,28420,28600,23536,13819000
2013-10-11,28800,28940,28720,28860,23750,11254150
2013-10-14,28960,28980,28760,28760,23667,7373700
2013-10-15,29000,29140,28900,29140,23980,10023650
2013-10-16,29380,29380,28900,29000,23865,8010600
2013-10-17,29200,29360,29080,29260,24079,9099350
2013-10-18,29440,29500,29260,29440,24227,7852150
2013-10-21,29500,29780,29080,29280,24095,7126050
2013-10-22,29200,29200,28680,29100,23947,12353250
2013-10-23,29280,29280,28720,28840,23733,8598450
2013-10-24,28620,28980,28580,28980,23848,8915650
2013-10-25,29000,29040,28660,28980,23848,6735300
2013-10-28,29300,29700,29160,29640,24391,11307700
2013-10-29,29800,29800,29560,29800,24523,10334900
2013-10-30,29700,30000,29680,30000,24688,10588400
2013-10-31,29960,30040,29300,29300,24112,12647050
2013-11-01,29800,30000,29360,30000,24688,11357700
2013-11-04,29840,30040,29780,29980,24671,10887800
2013-11-05,30040,30040,29440,29700,24441,8009300
2013-11-06,29960,29960,28980,29020,23881,12218400
2013-11-07,29020,29080,28500,28740,23651,13006800
2013-11-08,28220,28560,28140,28200,23206,13681350
2013-11-11,28500,28680,28180,28560,23503,8563850
2013-11-12,28800,29320,28720,29120,23963,9784900
2013-11-13,28900,28980,28380,28380,23355,9995200
2013-11-14,29100,29100,28480,28480,23437,10132150
2013-11-15,28680,29240,28640,29240,24062,8339250
2013-11-18,29400,29520,29300,29480,24260,6386800
2013-11-19,29660,29780,29540,29780,24507,8183550
2013-11-20,29460,29740,29280,29400,24194,8178150
2013-11-21,29440,29440,28640,28800,23700,9019800
2013-11-22,28820,29120,28620,29000,23865,8574600
2013-11-25,29020,29440,29020,29300,24112,6615300
2013-11-26,29160,29580,29100,29580,24342,8586250
2013-11-27,29340,29520,29200,29400,24194,9351700
2013-11-28,29600,29880,29580,29880,24589,10644900
2013-11-29,29980,29980,29700,29880,24589,6752200
2013-12-02,30000,30060,29340,29340,24145,7487800
2013-12-03,29280,29560,29140,29220,24046,7798600
2013-12-04,29000,29060,28620,28640,23568,10844000
2013-12-05,28660,28920,28440,28800,23700,10479650
2013-12-06,29080,29080,28560,28560,23503,9147450
2013-12-09,28800,29080,28800,29080,23931,6996900
2013-12-10,28820,29020,28620,28800,23700,7755600
2013-12-11,28520,28880,28320,28400,23371,10629150
2013-12-12,27920,28200,27920,28200,23206,14962050
2013-12-13,28200,28220,27800,27800,22877,10053250
2013-12-16,27820,28080,27660,28000,23042,8954400
2013-12-17,28340,28340,27860,27900,22960,7762400
2013-12-18,28100,28200,27880,28020,23058,10899200
2013-12-19,28360,28680,28360,28540,23486,10552400
2013-12-20,28260,28540,28260,28540,23486,8407400
2013-12-23,28740,28760,28580,28660,23585,10639200
2013-12-24,28600,28640,28300,28300,23289,10980350
2013-12-26,28160,28300,28020,28160,23173,12307800
2013-12-27,28200,28220,27900,27920,23203,10510000
2013-12-30,27920,27940,27200,27440,22804,16908100
2014-01-02,26960,27100,26040,26180,21757,31025000
2014-01-03,26000,26220,25740,25920,21541,26496600
2014-01-06,26060,26400,25920,26140,21724,19735800
2014-01-07,26000,26360,25900,26080,21674,19763200
2014-01-08,26000,26080,25740,25820,21458,20474650
2014-01-09,26140,26140,25500,25500,21192,21250950
2014-01-10,25500,25720,25440,25440,21142,18189150
2014-01-13,25660,25940,25460,25900,21525,16449350
2014-01-14,25940,26600,25800,26260,21824,14716650
2014-01-15,26600,26620,25960,25980,21591,11747450
2014-01-16,26000,26200,25860,26020,21624,9752450
2014-01-17,26020,26300,25840,25840,21475,12774250
2014-01-20,26100,26380,25920,26320,21874,8682800
2014-01-21,26300,26540,26220,26480,22007,7562300
2014-01-22,26280,26560,26240,26560,22073,10826500
2014-01-23,26320,26440,25980,25980,21591,10336950
2014-01-24,26000,26360,25820,26140,21724,14001750
2014-01-27,25860,26080,25700,25840,21475,13346300
2014-01-28,25460,25860,25460,25660,21325,11701350
2014-01-29,25600,25760,25540,25600,21275,19181850
2014-02-03,25720,25760,25420,25440,21142,16259200
2014-02-04,25260,25260,24980,24980,20760,16033000
2014-02-05,24900,25100,24680,24740,20561,14926650
2014-02-06,24900,25340,24800,25180,20926,15197450
2014-02-07,25500,25580,25260,25500,21192,9943600
2014-02-10,25420,25620,25240,25540,21225,7799650
2014-02-11,25620,26300,25440,26220,21791,12684000
2014-02-12,26620,26620,26100,26140,21724,10027400
2014-02-13,26000,26400,25800,25960,21574,5838450
2014-02-14,25920,26160,25840,26020,21624,6220750
2014-02-17,25840,26120,25600,25700,21358,9386650
2014-02-18,25700,25980,25640,25900,21525,5910650
2014-02-19,26000,26000,25600,25800,21441,6179750
2014-02-20,25800,25920,25620,25720,21375,9543300
2014-02-21,26660,26660,26000,26600,22106,14346200
2014-02-24,26680,26900,26420,26560,22073,7425050
2014-02-25,26640,26800,26520,26680,22173,8785300
2014-02-26,26740,26860,26500,26840,22306,12918050
2014-02-27,26700,26840,26600,26820,22289,7891350
2014-02-28,26740,26980,26640,26980,22422,14232350
2014-03-03,26720,26800,26420,26500,22023,12104150
2014-03-04,26400,26580,26300,26300,21857,7900150
2014-03-05,26700,26820,26600,26600,22106,7491500
2014-03-06,26580,26580,26200,26520,22040,8616750
2014-03-07,26780,26780,26580,26780,22256,7548650
2014-03-10,26400,26600,26340,26400,21940,8657600
2014-03-11,26400,26540,26180,26440,21973,9079800
2014-03-12,26400,26400,25860,25880,21508,12579250
2014-03-13,25880,26260,25800,25800,21441,11750200
2014-03-14,25400,25700,25400,25500,21192,10836800
2014-03-17,25500,25520,25160,25320,21043,8820000
2014-03-18,25400,25660,25320,25560,21242,11045600
2014-03-19,25600,25700,25360,25380,21092,7638550
2014-03-20,25400,25440,25240,25240,20976,5939400
2014-03-21,25380,25460,25240,25460,21159,8321300
2014-03-24,25200,25480,25180,25460,21159,7073900
2014-03-25,25380,25400,24820,24940,20727,13625000
2014-03-26,25380,25800,24960,25700,21358,17444700
2014-03-27,25800,26660,25700,26660,22156,20877850
2014-03-28,26400,26760,26400,26700,22189,10648700
2014-03-31,26900,26900,26440,26860,22322,13259850
2014-04-01,26900,26900,26620,26780,22256,11081000
2014-04-02,27000,27140,26860,27140,22555,13100050
2014-04-03,27020,27900,27020,27800,23104,19098800
2014-04-04,27540,27940,27540,27600,22937,18400350
2014-04-07,27940,27940,27480,27940,23220,10761750
2014-04-08,27740,27980,27500,27880,23170,10608200
2014-04-09,27880,27900,27280,27420,22788,16061600
2014-04-10,27380,27600,27200,27600,22937,9999200
2014-04-11,27240,27360,27180,27300,22688,10659350
2014-04-14,27300,27720,27300,27400,22771,10586000
2014-04-15,27720,27740,27380,27400,22771,10969800
2014-04-16,27400,27840,27260,27600,22937,9308550
2014-04-17,27520,27600,27320,27400,22771,7241650
2014-04-18,27400,27580,27400,27560,22904,9518350
2014-04-21,27580,27720,27500,27600,22937,3299250
2014-04-22,27480,27680,27420,27500,22854,6084300
2014-04-23,27880,27900,27640,27780,23087,9500750
2014-04-24,28180,28180,27980,28140,23386,10546200
2014-04-25,28400,28560,27960,27980,23253,15269800
2014-04-28,28080,28120,27640,27760,23070,9431450
2014-04-29,27780,27900,27020,27200,22605,10909200
2014-04-30,27600,27620,26520,26860,22322,15047300
2014-05-02,27080,27180,26880,26920,22372,14943350
2014-05-07,27000,27120,26800,26880,22339,14189700
2014-05-08,27100,27100,26880,27000,22439,16281900
2014-05-09,27120,27160,26520,26700,22189,13157050
2014-05-12,26720,27900,26640,27760,23070,15944800
2014-05-13,27760,28500,27760,28000,23270,12107400
2014-05-14,28180,28300,28020,28300,23519,11103750
2014-05-15,28280,28380,28060,28200,23436,6806700
2014-05-16,28000,28740,27980,28560,23735,15856500
2014-05-19,28560,29000,28160,28960,24068,19281050
2014-05-20,28900,29080,28700,29020,24118,16007300
2014-05-21,28700,29000,28700,28820,23951,10842500
2014-05-22,28820,28960,28520,28520,23702,9540000
2014-05-23,28100,28560,28100,28560,23735,8511650
2014-05-26,28400,28640,28300,28440,23636,3735600
2014-05-27,28340,28460,28060,28140,23386,4748400
2014-05-28,28380,28700,28180,28660,23818,9200950
2014-05-29,29000,29300,28800,29200,24267,12521500
2014-05-30,29400,29640,28860,28860,23985,15831050
2014-06-02,28860,29160,28780,29100,24184,7439450
2014-06-03,29680,29900,29300,29400,24433,17234250
2014-06-05,29320,29600,29000,29140,24217,13507050
2014-06-09,29400,29460,28040,28180,23419,22269600
2014-06-10,28420,28760,28100,28720,23868,9214100
2014-06-11,28240,28600,28240,28440,23636,8625750
2014-06-12,28600,28600,28020,28260,23486,12943150
2014-06-13,28040,28080,27260,27340,22721,18589050
2014-06-16,27600,27640,27240,27480,22838,15319950
2014-06-17,27200,27560,27020,27480,22838,13476750
2014-06-18,27460,27520,27120,27160,22572,11044350
2014-06-19,26900,26980,26400,26460,21990,22339700
2014-06-20,26600,26600,25920,26020,21624,23902650
2014-06-23,26420,26640,26320,26440,21973,12488250
2014-06-24,26800,27080,26640,26900,22356,11890850
2014-06-25,26600,26660,26360,26400,21940,10231900
2014-06-26,26180,26860,26140,26500,22023,12765300
2014-06-27,26140,26380,26120,26220,21799,8953050
2014-06-30,26200,26480,26180,26440,21982,8881050
2014-07-01,26160,26280,26020,26200,21782,8725400
2014-07-02,26340,26620,26120,26600,22115,11139250
2014-07-03,26720,26720,26320,26360,21915,8543050
2014-07-04,26440,26520,26060,26120,21716,5978850
2014-07-07,25820,26020,25800,25840,21483,9437050
2014-07-08,25880,26380,25740,25900,21533,12073200
2014-07-09,25740,26160,25660,26160,21749,11829900
2014-07-10,26160,26220,26040,26120,21716,8960200
2014-07-11,26000,26040,25640,25680,21350,10779600
2014-07-14,25960,26000,25720,25720,21383,7082150
2014-07-15,26000,26460,25940,26400,21948,11976050
2014-07-16,26260,26460,26220,26420,21965,9114200
2014-07-17,26520,26700,26400,26600,22115,10922700
2014-07-18,26300,26860,26280,26860,22331,9742650
2014-07-21,26980,27200,26860,27060,22497,8059950
2014-07-22,26960,27160,26900,26960,22414,6300950
2014-07-23,27080,27140,26700,26760,22248,6417300
2014-07-24,27000,27160,26620,27100,22530,8051700
2014-07-25,26920,27100,26700,27100,22530,8790150
2014-07-28,27100,27340,26880,27160,22580,8992550
2014-07-29,27100,27760,27060,27720,23046,12809300
2014-07-30,27760,28160,27480,27900,23196,17359450
2014-07-31,27480,27700,26720,26860,22331,24351350
2014-08-01,26100,26560,25840,25840,21483,28231050
2014-08-04,26000,26340,25820,26340,21899,12066750
2014-08-05,26020,26420,26000,26320,21882,8626450
2014-08-06,26120,26320,25900,26000,21616,10830100
2014-08-07,26000,26040,25700,25800,21450,9527250
2014-08-08,25680,25700,24960,25000,20784,20621450
2014-08-11,25500,25640,25140,25400,21117,18619250
2014-08-12,25400,25880,25240,25320,21051,8995700
2014-08-13,25500,25500,24960,25280,21017,12845000
2014-08-14,25480,25640,25080,25220,20967,10447350
2014-08-18,25580,25600,25000,25000,20784,10518950
2014-08-19,25280,25460,25060,25080,20851,10044400
2014-08-20,25280,25420,25020,25220,20967,9430600
2014-08-21,25100,25220,24620,24700,20535,17105400
2014-08-22,24900,24940,24700,24940,20735,8407650
2014-08-25,24620,24620,24420,24560,20419,11577200
2014-08-26,24700,24700,24420,24440,20319,10719450
2014-08-27,24460,24740,24440,24600,20452,12171000
2014-08-28,25160,25160,24720,24840,20651,10311850
2014-08-29,24760,24760,24560,24680,20518,14558250
2014-09-01,24720,24740,24480,24520,20385,5664050
2014-09-02,24420,24500,23880,23880,19853,15899600
2014-09-03,24000,24000,23600,23780,19770,21238750
2014-09-04,24200,24320,24040,24200,20119,12099950
2014-09-05,24300,24320,23900,24020,19970,10770400
2014-09-11,24000,24140,23840,23840,19820,23309200
2014-09-12,24000,24160,24000,24020,19970,10872350
2014-09-15,24140,24160,23920,24000,19953,7161500
2014-09-16,24160,24300,24020,24120,20053,7092400
2014-09-17,24140,24520,24140,24520,20385,7545750
2014-09-18,24600,24600,24080,24200,20119,9476750
2014-09-19,24460,24460,24120,24200,20119,13435050
2014-09-22,24080,24080,23600,23760,19754,16022100
2014-09-23,23560,23700,23220,23220,19305,19541400
2014-09-24,23040,23220,22820,23000,19122,15789200
2014-09-25,23240,23320,22940,23120,19221,19414500
2014-09-26,23040,23700,22960,23700,19704,12413550
2014-09-29,23860,24000,23400,23900,19870,9401000
2014-09-30,23700,23760,23300,23680,19687,12379300
2014-10-01,23480,23660,23120,23120,19221,11929800
2014-10-02,23300,23300,22820,22820,18972,12732750
2014-10-06,22900,23120,22760,23020,19138,21252900
2014-10-07,23240,23720,23240,23240,19321,10149150
2014-10-08,22840,23020,22480,22600,18789,14720550
2014-10-10,22000,22280,21980,22100,18373,21837450
2014-10-13,21640,22540,21560,22160,18423,11344750
2014-10-14,22540,22920,22400,22540,18739,16572550
2014-10-15,22560,22900,22400,22500,18706,14143600
2014-10-16,22320,22420,22080,22300,18540,15148300
2014-10-17,22120,22300,21740,21780,18107,16281750
2014-10-20,22300,22340,22020,22120,18390,9476750
2014-10-21,21880,22000,21620,21660,18008,11766050
2014-10-22,21940,22080,21800,22080,18357,11127700
2014-10-23,22260,22260,21800,21880,18190,8505900
2014-10-24,22060,22240,21840,22240,18490,8378450
2014-10-27,22020,22220,21740,21900,18207,8388600
2014-10-28,21800,22000,21720,21820,18141,6243850
2014-10-29,22000,22600,21800,22600,18789,13726100
